date,company,price_change_1d,price_change_5d,volatility_post,abnormal_return,volume_spike,label
2022-01-03 00:00:00,Infosys,3.4974275086239164,-11.832964786322414,2.268162644865422,-6.620998722554564,0.3366832285732525,1
2022-01-03 01:00:00,ONGC,1.1244949066551009,-2.724789839430298,2.3470262811934886,1.1277550303755106,0.24287401567861244,1
2022-01-03 02:00:00,ICICI,-1.121712341943405,-1.3956970480986945,0.4826418340388121,1.4232331343868556,0.07039346584732045,1
2022-01-03 03:00:00,Tata Motors,0.6897538178067382,-11.350810443476524,1.5251526992927753,3.379800141947638,2.3903161853415917,1
2022-01-03 04:00:00,TCS,0.2321843661859759,-4.882030644222496,0.09614219365602095,-0.7436118810044892,0.08063720850043082,0
2022-01-03 05:00:00,Reliance,-5.175903256292253,-4.655437214268831,3.2900107257219853,-2.287867956924173,1.6278654653468314,0
2022-01-03 06:00:00,ONGC,2.6134327247581877,-0.059937344615186045,2.2969873319495,-0.5071318263843331,0.08794773492534788,1
2022-01-03 07:00:00,SBI,-1.746709069920528,-10.43592887887224,2.403655627973833,1.0622545991469874,3.058654685522849,1
2022-01-03 08:00:00,Infosys,-0.49814662107966684,-2.460359181395606,2.3504540405196996,-3.766593073639261,3.244218770092215,1
2022-01-03 09:00:00,SBI,0.18309312166952982,2.703868581179493,0.6224765521178159,2.745197702937077,0.8902525993494521,1
2022-01-03 10:00:00,Adani,-1.306489586684336,2.1484908591649057,2.6102735785840325,-0.42774285156620695,0.26670861892511616,0
2022-01-03 11:00:00,Adani,-0.3679513418763125,1.3752826288968614,2.818570427823007,-0.2481323541703817,0.4800015007548536,0
2022-01-03 12:00:00,Infosys,-3.0999167005944854,-3.5649378115731363,1.3186153294313696,4.919607844613011,1.559460118515453,1
2022-01-03 13:00:00,Wipro,-4.228037696797651,-2.4819465412321144,1.7748011811849478,0.8166697072850704,1.5383639227565051,1
2022-01-03 14:00:00,ICICI,3.205905336476153,-3.7696406092731722,4.314335542790822,4.128827261196968,0.009222566896929666,0
2022-01-03 15:00:00,TCS,-3.1327204909416304,3.4568918555032586,2.2537659329912243,1.1578423454148543,0.06892440367991266,0
2022-01-03 16:00:00,ONGC,0.08170981543017079,7.8536285269757915,1.9505904996823957,-5.106050478796772,3.3928880612093386,0
2022-01-03 17:00:00,Reliance,0.8738220402875773,5.994487606359309,4.300961994000948,-1.1914016662504994,0.5981513019765914,0
2022-01-03 18:00:00,Adani,1.5600665529987532,-4.81700673337666,3.7516225075959646,-4.295683454279025,2.524777978005474,1
2022-01-03 19:00:00,Adani,4.137078276037171,10.400418057877713,3.009003524695174,0.696788437097623,0.6892644883866063,0
2022-01-03 20:00:00,TCS,2.1694861505861005,-5.149242911264196,2.091293401065469,-1.4674876492879536,7.19994180431671,0
2022-01-03 21:00:00,ICICI,1.509948267746723,11.587512202225692,2.4905550212386403,0.9174737967089875,0.3336694146696889,1
2022-01-03 22:00:00,SBI,0.9296249901695594,5.295459368161958,2.552699138189454,-4.44300485184478,0.06553730429870955,1
2022-01-03 23:00:00,Reliance,-1.091062117445864,6.044384481168567,1.9499578974732754,-0.9466689534958265,0.3550930619967743,1
2022-01-04 00:00:00,Tata Motors,-2.142704537723271,-4.4932459012112504,0.10434829689845015,1.1664904065646442,0.05191959847450704,1
2022-01-04 01:00:00,HDFC,-1.2723145704717085,6.2010059631398455,3.067125782863873,-1.0375220727891736,0.15958663266226739,1
2022-01-04 02:00:00,HDFC,-1.5173502110649328,-3.5173101873465247,4.0996650046835175,-4.7666004301847105,2.9419208917569684,0
2022-01-04 03:00:00,HDFC,-0.7086791547426703,-3.819732578894312,1.9839087608166608,0.18340367572526656,3.027199984982659,1
2022-01-04 04:00:00,Infosys,1.4281119657580783,2.7636148160425513,1.590235333824162,-4.715164602590821,1.2726415078000595,1
2022-01-04 05:00:00,Tata Motors,1.361000259426836,1.1933257789672123,0.13532475309837633,3.940375719865271,0.5973948267950047,1
2022-01-04 06:00:00,SBI,2.9311523225803997,8.353442902656939,2.0773086585453644,-1.6796315913479596,0.027570868630904674,0
2022-01-04 07:00:00,Reliance,1.2624185779716122,-7.4823003312568295,1.2889432248830477,2.386468449745858,1.2874818102058452,0
2022-01-04 08:00:00,TCS,0.6785606009144268,1.9175472446046895,2.8627726068893464,-3.0458361418955766,0.8054906259602764,0
2022-01-04 09:00:00,ICICI,1.7929622173384732,1.4194756749443207,1.749275174106324,2.685245179920315,1.6421646657367677,0
2022-01-04 10:00:00,Reliance,-1.4217823119297357,-4.0330758856871585,2.32758695411165,-1.466098102531038,0.5862217184775034,1
2022-01-04 11:00:00,ONGC,-1.4986752384139537,9.367884508609022,2.1131765151769626,-0.745600505303671,3.1917910269373286,0
2022-01-04 12:00:00,Tata Motors,5.121614517460649,-7.099788192964219,0.40317745448127096,0.6921728240222729,2.525177834530325,0
2022-01-04 13:00:00,TCS,1.502355553841269,-2.7393922879255332,2.4219059721464813,1.8173850889693277,0.8237688184790484,0
2022-01-04 14:00:00,TCS,-3.1033237706600474,12.221458695440264,1.3837112983264486,1.5342902501744973,0.09135289539925637,1
2022-01-04 15:00:00,SBI,1.0213936337245797,-1.6879678620328253,1.2776493345774842,2.173020410568249,1.1443687377989415,0
2022-01-04 16:00:00,ONGC,-1.3236332516159992,-3.3479306319900486,0.3751002628001361,0.3600784308972093,0.9672905506502985,1
2022-01-04 17:00:00,Adani,2.778132968791079,-10.499441552486829,0.5345881345511809,5.467519773618801,3.4062057180257233,1
2022-01-04 18:00:00,Infosys,-2.023830557548481,2.6108399036262506,1.7119804715403353,-3.6970550101162813,0.7393955013685759,1
2022-01-04 19:00:00,Reliance,-2.0962246433380702,-5.448661539575879,2.8358643713768745,-0.42624989643433353,0.10462906240537069,0
2022-01-04 20:00:00,Adani,-1.7957565513691802,-1.3917888740540265,1.3804264978354397,2.2194996404011436,2.022648715749308,0
2022-01-04 21:00:00,HDFC,0.5514561919499699,1.748193073932244,2.715144828906668,-10.191723974817048,0.6998108120422046,0
2022-01-04 22:00:00,SBI,0.23125897227645537,3.484701908380456,2.310221179300089,-0.38031933395061124,0.038879906656438736,1
2022-01-04 23:00:00,Wipro,-0.7420781991870486,-4.815511897119935,1.5033320044142044,-3.213469271077729,2.298435927753766,1
2022-01-05 00:00:00,ICICI,-3.0256712632015157,-7.677076883480405,2.661394666227973,-1.2880302755504518,3.4688813881788523,1
2022-01-05 01:00:00,Adani,-0.4626338342113673,4.7989530662206406,3.059708974749211,2.218095885204007,0.09576450053754687,1
2022-01-05 02:00:00,Tata Motors,-2.33573463326522,-2.4176405122880658,1.9953249512267845,3.853103727134212,0.18678131995696945,0
2022-01-05 03:00:00,Reliance,-0.8304564302647774,4.026905204411481,1.242273944597628,-0.6391649382566423,1.0659809775613691,0
2022-01-05 04:00:00,Tata Motors,3.4133987115352395,1.7090252880807761,2.0308965846663707,-1.4220011011186253,0.42444993408885634,1
2022-01-05 05:00:00,Infosys,4.798418074303945,4.586963928364204,2.031246631640112,8.054467961803834,1.2326111200097856,0
2022-01-05 06:00:00,Wipro,-0.21961065112259573,-5.893719174732897,2.1547909102502665,-1.9189181314078243,0.5463066337792074,0
2022-01-05 07:00:00,Tata Motors,-2.6565158550086863,7.427522516337659,1.289369623865681,2.9475817278728513,1.286818621886258,0
2022-01-05 08:00:00,SBI,-0.2953955320340701,-0.675507755154502,1.3993298459581212,0.5217319936327703,1.332524263061814,1
2022-01-05 09:00:00,SBI,3.137092639123921,-3.3658199269649387,3.3170987632052804,-0.8355366790343886,2.9964548065652976,0
2022-01-05 10:00:00,HDFC,0.5394486179408319,-0.2190030855370177,2.3119007154925635,-2.975445211898388,2.3820695587434226,0
2022-01-05 11:00:00,HDFC,-3.090037089984157,5.47465203729958,0.7483599137052175,0.06861133505698008,0.9151371542435238,0
2022-01-05 12:00:00,Infosys,-1.180974261506642,0.5276606380393521,0.9683931771860581,-5.33671911763598,0.4223716865225625,0
2022-01-05 13:00:00,Wipro,0.6093260950276782,-0.2838876260427571,2.3374005602809036,2.7597565628313823,1.027299775622689,0
2022-01-05 14:00:00,Tata Motors,2.3480520536040026,1.5680519120359206,1.6130508800307912,-4.662513489383684,0.8995811534095403,0
2022-01-05 15:00:00,Wipro,0.5753804686200458,-1.8894316288982065,1.275163412638984,0.33241422864514025,2.3723068165155388,1
2022-01-05 16:00:00,Reliance,-1.3317627630939723,8.67026327692312,1.4338445371196884,0.36915055343768166,1.702773665532,0
2022-01-05 17:00:00,SBI,-2.647534413713798,-0.4293720918193662,3.039102063505176,-1.7053743773091476,1.254522763775862,0
2022-01-05 18:00:00,SBI,-2.088681234223632,-7.077762748485546,3.046397348305349,4.7777022305284955,0.9480022387716729,1
2022-01-05 19:00:00,Tata Motors,0.6451289338600452,-5.230133248838084,4.435491714753761,0.8780445092163447,0.7399514616637285,1
2022-01-05 20:00:00,TCS,-0.005349454850749511,0.06455927944749194,2.0734477682567216,-0.21892249763893462,0.25745938037566185,0
2022-01-05 21:00:00,Infosys,0.9532788239119246,-6.434008711381152,2.9929821845548448,2.2036722200522574,0.5824775199930711,1
2022-01-05 22:00:00,ONGC,-0.7443250873067474,-6.596731323360034,1.816232898206493,-1.2185528311644855,1.3027299787419666,0
2022-01-05 23:00:00,Wipro,-0.4951443661486088,0.31826480495952847,1.68789943075505,0.777259055490713,0.016522185718997093,0
2022-01-06 00:00:00,Adani,-2.8162572684984517,4.932230032083885,2.4521604444075074,0.6952763084433449,1.2603491586685882,1
2022-01-06 01:00:00,HDFC,1.0252521143585358,-0.02468050218931464,2.2468513563373955,-0.15503998930612212,1.568565883740539,0
2022-01-06 02:00:00,ONGC,2.195211840770813,0.6046704378448637,2.679514005576205,-1.333243125621536,0.2142631692005047,1
2022-01-06 03:00:00,HDFC,0.383792526184954,-2.197195295794398,1.649528945492915,5.057715149983977,0.4683021451202973,0
2022-01-06 04:00:00,TCS,0.8768440881940175,3.9893439076291375,0.7200746571401668,1.4630227165962246,1.5070202129102692,0
2022-01-06 05:00:00,ICICI,1.0535088826323638,-1.9813912629496544,1.232787748045133,1.1051822097721027,1.3013608109677277,1
2022-01-06 06:00:00,Reliance,-4.377763176519804,11.504968740851844,2.166343952117153,-0.17322512689330424,0.3869971241361472,0
2022-01-06 07:00:00,ONGC,-2.8611754773319538,2.7599364429364517,2.047005347895204,1.71601761147407,1.446844235327233,1
2022-01-06 08:00:00,HDFC,-3.0899260284513814,-5.948311041429246,2.369572131939106,-4.417938991709718,0.32504930922046876,0
2022-01-06 09:00:00,ONGC,0.09257146636394892,-2.0664704488430248,0.33316171553184004,3.1011366571732166,0.9520315106035878,1
2022-01-06 10:00:00,TCS,-3.2276390946309435,0.48450652694632035,0.8334400408699201,-0.3593748845263717,0.21773793526233032,1
2022-01-06 11:00:00,Adani,1.0621890132920861,-0.30744037821514947,2.2300568597220516,-6.152644653891582,6.00337199571519,1
2022-01-06 12:00:00,Tata Motors,-2.1397031676844387,7.2946056053560575,0.7913804575900703,-5.8981354221727,1.356263562114318,0
2022-01-06 13:00:00,SBI,-1.013990705949965,1.4736848586698434,1.1937133536208377,-1.5738398240205056,0.6803736319337009,0
2022-01-06 14:00:00,TCS,-2.741107338542648,1.695456867478537,2.6332521312183244,-2.811480854871115,1.8632743581838502,1
2022-01-06 15:00:00,Reliance,2.1724984734241586,1.232531317802879,0.5402453112334982,0.7785958843881812,5.698884984582002,0
2022-01-06 16:00:00,ONGC,-2.651802167400412,7.266337102035973,1.897476965783807,0.6392688478880064,0.12063395596326912,0
2022-01-06 17:00:00,Wipro,-0.5335968889766793,-2.1486781658366274,1.734750534592312,3.5815332757111307,0.8355570340658507,1
2022-01-06 18:00:00,Wipro,3.01762249965491,5.2543006119899545,2.775997731193834,-1.3151518034194765,0.1453975663685547,1
2022-01-06 19:00:00,SBI,3.1378068712436518,5.772940301824754,2.7147376161566603,4.663854050831747,1.0917391844763742,1
2022-01-06 20:00:00,ONGC,-0.1778718890707644,-5.477816682059733,2.4457606206955806,-3.438765970434654,0.53170557202906,1
2022-01-06 21:00:00,ICICI,1.6585164848951028,-5.363831224869617,2.0935392850755408,-0.5528580560396781,0.7038890055496432,1
2022-01-06 22:00:00,ICICI,-1.370879582179483,-2.896898672053892,0.7919923164345648,-0.8207092900892852,1.5920312306578306,1
2022-01-06 23:00:00,Wipro,0.3081068610914159,-10.49193077730573,2.1734403435911167,0.904253249279029,1.1592068278958947,0
2022-01-07 00:00:00,TCS,-2.4889857353237868,-6.275163341242179,2.6603696571267066,1.3726913362382245,0.526114992678031,1
2022-01-07 01:00:00,ICICI,-1.6872249858880461,13.363658333944961,1.6533041418271968,-0.7589966512152577,2.9619483770785733,1
2022-01-07 02:00:00,HDFC,-2.3764686679038074,2.714109758382829,1.3904078397077881,-6.355706290119947,0.5193708914560109,0
2022-01-07 03:00:00,Adani,-2.1304083945613494,-2.6837928515554896,2.6735023853368753,-1.127436211651077,0.807329717770358,0
2022-01-07 04:00:00,Reliance,-1.7196232155011417,3.2146962627144067,3.2163258038485103,-0.9643570083859566,1.2595034268765772,0
2022-01-07 05:00:00,TCS,0.9988730766852079,4.321923617139992,0.45543633350799473,-1.5382412767556852,2.625006885640856,0
2022-01-07 06:00:00,ICICI,0.9179291789402203,3.25137244718398,2.3901697244586746,2.372181397667589,2.2014146837789306,0
2022-01-07 07:00:00,Adani,-1.1732969443838455,-6.065322407945671,3.2581283049236935,1.096542461089227,3.3082273253008214,1
2022-01-07 08:00:00,ICICI,-0.3126389952757616,8.281483056756393,1.0873496724963112,-1.7539581514411169,0.21401147586463654,0
2022-01-07 09:00:00,SBI,-2.645411526864044,-3.4646693524850907,0.4413988728517644,-1.2784560206007196,0.03881525320087035,1
2022-01-07 10:00:00,ICICI,1.8356309698299091,0.4798163688318108,1.520607354117222,-1.0439389863913986,0.24195772646506475,1
2022-01-07 11:00:00,HDFC,0.9045056797754035,-5.61441433633475,1.889418800029831,0.7610983527053857,0.23350284746445837,1
2022-01-07 12:00:00,Adani,-1.681294099280145,7.094529172131459,3.6379022036169384,-2.5058952052259267,0.661038584265881,0
2022-01-07 13:00:00,SBI,-2.0941904454104847,0.7863889698274114,1.4587242770630056,2.6094634844614695,2.5078876403650066,0
2022-01-07 14:00:00,Adani,2.192254459779013,-0.35237368223904114,1.1540680604473688,2.929195023043322,0.4492945529921547,0
2022-01-07 15:00:00,TCS,2.4963558678731568,4.202452676916359,1.827023900848109,4.437216302922369,0.09974989143830779,1
2022-01-07 16:00:00,TCS,-0.6317938301291275,-7.625878294529825,2.48898053091033,0.027936498416021405,4.729160147965041,0
2022-01-07 17:00:00,ICICI,-1.3120992823870963,-1.2157873130066363,1.5064235652715505,-3.6220578824393677,3.3195817002094783,0
2022-01-07 18:00:00,Adani,2.817693205379607,-1.3179537585484464,0.8811985552199457,-0.31339501790939706,1.7670588496900064,0
2022-01-07 19:00:00,Adani,4.966990569149617,-2.111036665522223,1.980490230447324,-0.15401917335491633,0.9136083685675183,0
2022-01-07 20:00:00,SBI,2.0203327895032346,-3.939219898033265,2.045756103417578,0.7565248257639395,2.0796747938186306,0
2022-01-07 21:00:00,Reliance,-2.074000836367007,-6.232443872333981,0.7396004956195938,-2.69801353341006,2.0576956830690105,0
2022-01-07 22:00:00,Wipro,-0.13169760195401004,-8.682613800947431,0.17421037482410107,-3.9923352137324746,0.4419861038903311,0
2022-01-07 23:00:00,SBI,-2.9143792259052814,-2.078872529872989,2.517076598678312,-0.304326951204989,1.2787860065972423,0
2022-01-08 00:00:00,Tata Motors,2.7893510607306338,0.9434114360860836,1.985043046246003,-0.0022927661802487854,1.581424186486486,1
2022-01-08 01:00:00,SBI,0.5136339732613834,6.7869434202831345,0.5525428046723306,-1.5393571684048337,1.4928083105092944,0
2022-01-08 02:00:00,SBI,-2.827842755269748,-2.2242257746640215,0.4270303115832428,-2.876014502621332,2.9817519360983016,1
2022-01-08 03:00:00,TCS,-2.128975773858348,3.226265189075587,1.5703511152006189,-4.3305256448447285,2.2673672926392188,0
2022-01-08 04:00:00,Infosys,1.241633735244543,-2.9840657148749363,2.345344542707836,3.5168765673869276,1.8512871831232054,0
2022-01-08 05:00:00,SBI,-1.7908230404128502,2.2499964461719415,1.7394349064127013,1.2915663180092327,0.01950273440585536,0
2022-01-08 06:00:00,HDFC,-0.9215048969367099,-0.4820553545877494,1.3237607659865933,-4.223829047000732,1.7939251522884718,0
2022-01-08 07:00:00,Wipro,-1.9629584972623813,-8.701921842523824,0.2814256949857219,6.439588211833527,0.6199230075188122,0
2022-01-08 08:00:00,SBI,-1.2465398107409826,2.2925933134247645,0.6123649116142729,5.517752356676638,2.3011040144265045,0
2022-01-08 09:00:00,SBI,-4.602475830861787,0.8866576814473592,2.8599725993841125,3.490232470192968,0.6680496623914772,0
2022-01-08 10:00:00,Wipro,-0.7210569187314225,-5.200367446256634,2.890665997885118,3.422039030478504,2.1077509453823344,0
2022-01-08 11:00:00,ONGC,-1.8039353854921676,8.171828554506789,2.084397073584949,-4.143249171520349,0.8851520027970425,1
2022-01-08 12:00:00,SBI,-0.09038586348428547,7.927235163880189,3.3879213278120304,3.730114715000822,0.7348327431225411,1
2022-01-08 13:00:00,Wipro,0.2418114071423642,12.024122878865096,0.5083383974201388,2.1199446073001393,1.4635141023174776,0
2022-01-08 14:00:00,ICICI,-1.5115906655125302,-0.43013765850151603,2.358818033069473,-2.5643361381156664,0.038242543806689205,1
2022-01-08 15:00:00,Infosys,-2.2875708884129358,-7.102906789411016,1.5177269378396232,0.8656188803988722,2.7980723385519006,1
2022-01-08 16:00:00,ICICI,-2.025049845329497,-0.37610646197227365,0.6038157397054873,-5.5696037123931275,0.9185527101021407,1
2022-01-08 17:00:00,Tata Motors,1.498912677975167,2.9386520364275763,1.4957107615657574,-3.752210909647358,1.0448998880379283,1
2022-01-08 18:00:00,Tata Motors,-3.4038157848526485,-4.107935700859623,1.7544549987617641,-2.51530227671513,0.169422871733748,0
2022-01-08 19:00:00,TCS,2.2685737407136446,-4.239957134958646,5.284805854392591,-2.7326433222772346,2.427084229987435,0
2022-01-08 20:00:00,TCS,-0.9559492497083646,-6.339673344693697,1.832762519804718,-5.74887743254485,1.3375548368184003,0
2022-01-08 21:00:00,Infosys,0.5469326763708983,0.4354606808086733,1.357292397817541,1.47395372844323,5.781294776802455,0
2022-01-08 22:00:00,ONGC,-0.6576288470006941,3.92535232523398,2.1928446645134057,-2.80004994985816,1.8151911148728292,1
2022-01-08 23:00:00,Wipro,-1.3510870962321506,5.418520183426027,0.86969376543127,-2.1204858696411613,1.9019546325246148,1
2022-01-09 00:00:00,Infosys,-0.19024657311247575,0.020504064189629162,1.9316616193431226,5.2596401417173,0.05537968936643112,1
2022-01-09 01:00:00,SBI,-1.493879820814497,-10.738594047644835,2.7105642986032246,0.7295925582012939,1.0303848337211141,0
2022-01-09 02:00:00,ICICI,-0.21671069148431335,-9.44216616072079,1.0058975287494714,-1.3997519859280176,3.5824668189678,0
2022-01-09 03:00:00,Infosys,-0.07977378164518585,-3.1946323853370084,1.6657481758167034,2.977495807004318,1.3201703679100598,1
2022-01-09 04:00:00,HDFC,1.104700019982025,-4.251587264861815,2.0904151658626797,-4.187296501924463,0.7636760503299169,0
2022-01-09 05:00:00,ICICI,-0.41573817031687915,3.519613480874102,1.6962405072036268,0.8907275579841611,0.04723004156056218,0
2022-01-09 06:00:00,SBI,-0.8067942926575575,-4.974116202837264,0.5802334758514551,2.3801134811537725,0.4154429571750222,0
2022-01-09 07:00:00,Reliance,-0.8186850137635503,-4.499022786474413,1.3725135294051398,0.2152412594908404,1.220657335766856,1
2022-01-09 08:00:00,Wipro,-0.3850148486464937,-4.552144915547366,2.1826120128269886,5.2519019068019555,0.2743828471801636,0
2022-01-09 09:00:00,Tata Motors,4.051345748624771,-3.09774698626656,2.5162908008824214,3.4273475417532175,4.4971563132615575,0
2022-01-09 10:00:00,Reliance,0.8115585146102579,7.505894500184555,1.0299535231846404,2.6786937429264865,0.9309628021031177,1
2022-01-09 11:00:00,TCS,-1.119767104388176,2.4408142405751807,1.1285110107809537,0.05040077927267935,0.022805872307174416,0
2022-01-09 12:00:00,Tata Motors,-1.2704777447676407,4.03642118210856,2.446111539455296,1.1066640396118952,1.700100736759277,1
2022-01-09 13:00:00,TCS,-1.2709289369125119,4.880378839917453,0.32105398508922756,2.99501566971564,1.0673582544905105,0
2022-01-09 14:00:00,ICICI,-2.0764647033565558,-0.46657739829601447,2.770310798443183,0.47259931676315314,0.12200414598881273,0
2022-01-09 15:00:00,HDFC,1.2300017357136723,-3.8929502808424834,2.057794710710977,-1.8564336020519634,0.8218344599278988,0
2022-01-09 16:00:00,Tata Motors,0.6711498626662984,-2.1564398422422744,0.5306609733175756,-3.8083519909560994,0.6743637928825039,0
2022-01-09 17:00:00,HDFC,0.40743663981787054,-2.03044312913507,2.906160928572417,-5.396472583780299,1.8982628863596265,0
2022-01-09 18:00:00,Wipro,0.880647990608201,-4.3839911586444655,0.036412688703522544,-2.4211074198675306,2.691925607011964,1
2022-01-09 19:00:00,HDFC,-3.8656800499020463,-0.5751149056966727,1.4691089113030462,4.918110934444744,0.19910894847729096,0
2022-01-09 20:00:00,Adani,-4.518044668049925,-3.658870307559705,0.6415400202259105,0.44228938185878075,3.5275041563975913,0
2022-01-09 21:00:00,HDFC,-0.20649685941596155,6.335765275481951,1.9932732138932014,1.4567378606119834,0.30829662274755365,1
2022-01-09 22:00:00,ICICI,1.7993558695231324,-3.6084308019118785,2.3306573713122862,-0.7196657394901599,1.534429046704652,1
