date,company,revenue_growth,profit_margin,debt_to_equity,roe,insider_trades,filing_type,label
2024-10-01,Tata Motors,-0.21106843438695744,0.34787742359708407,4.04703576708579,4.952900339327834,7,Quarterly Report,1
2024-06-27,ICICI Bank,7.570011217970471,19.09563733425569,0.15690437672329072,7.572858075693977,1,Insider Trade,0
2024-04-13,Wipro,10.706869117332648,6.227522732258537,2.105166543663631,7.527493248543975,4,Quarterly Report,0
2024-12-19,Bharti Airtel,6.207175848773546,25.881567242180367,1.2301907126086578,17.951166763797577,3,Insider Trade,0
2024-08-31,Infosys,-0.23591608104335898,1.5217599435225266,1.8511549856007674,-0.780225129709716,3,Earnings Release,1
2025-06-07,Wipro,1.9755782699010025,8.369606855792835,0.6943765895121884,9.89081615354697,3,Earnings Release,0
2025-03-07,Bharti Airtel,-3.284816539427452,0.6478693605516495,1.7145959827153647,2.619613391027809,4,Insider Trade,1
2023-10-22,Infosys,-0.39335217352281626,2.72415000519077,4.381560926464499,2.3181035923108326,5,Quarterly Report,1
2024-05-15,Reliance,-0.4099349937365204,9.28451243386681,1.2388998843412884,-0.8355486647655752,3,Annual Report,0
2024-12-06,Bharti Airtel,6.178321916868256,10.375052841924328,1.5113166090957828,10.601916398008655,2,Quarterly Report,0
2023-11-06,Tata Motors,15.673646697902148,11.754351797475657,0.23432481515167025,8.565456938176338,1,Insider Trade,0
2024-05-30,ICICI Bank,6.846593594968125,6.974458709574825,0.8900930111731873,13.883534152946982,2,Insider Trade,0
2024-12-21,Adani Ports,13.054644073179102,10.130037846343493,1.3073774959805575,4.11416031293802,3,Annual Report,0
2024-11-05,Infosys,6.337725240778813,25.594837673575807,0.3513716311198958,2.7818342676509955,4,Quarterly Report,0
2025-03-15,ICICI Bank,11.866746038122127,16.936526436574038,0.40374648016262993,4.903082129239889,3,Annual Report,0
2025-01-18,Reliance,4.930927374129799,9.329367880091809,1.6876690461445107,1.847014623258886,3,Earnings Release,0
2024-01-30,Adani Ports,10.373231561722005,17.347654856979236,1.531818988625453,10.973145233482562,4,Earnings Release,0
2023-11-14,Tata Motors,6.6204818570434725,17.800701783734265,0.9297521075678139,12.030218574057606,6,Insider Trade,0
2024-10-17,Bharti Airtel,1.2520985739958892,14.527113949906656,1.4513436861041276,15.735973139015345,2,Annual Report,0
2025-03-09,Adani Ports,8.896822797881827,19.869619592324398,0.7355573514080596,11.940955178267489,2,Earnings Release,0
2024-07-28,Infosys,7.218274394481739,5.247434845938923,0.8737493693490839,12.56369033488132,3,Annual Report,0
2024-12-05,HDFC Bank,13.406817891059251,12.606771235450731,1.9236788727746796,4.757810338128845,1,Earnings Release,0
2023-11-02,Bharti Airtel,12.007339012955299,12.698599447742415,0.8394226572201602,13.66426548022963,5,Annual Report,0
2024-02-07,Tata Motors,3.1649107589645933,18.16959447983859,0.9635889239231272,9.601909603056392,0,Annual Report,0
2024-11-03,Wipro,5.3352312910582755,2.810243251718056,0.7073666889398529,6.645241046280836,1,Earnings Release,0
2024-05-10,ICICI Bank,0.8758317780383779,-1.9130092736618547,2.7049783542497474,2.4486270437483,8,Quarterly Report,1
2024-08-24,HDFC Bank,5.168046298033476,6.700220548207074,1.2849284010565754,7.292249116947331,1,Annual Report,0
2024-05-21,Bharti Airtel,10.450657213379898,17.129233422398574,0.7616574855426435,1.7722581100265717,2,Insider Trade,0
2024-12-06,Wipro,2.6074761478089608,5.278952985231611,1.6627765158329058,18.52815154425258,2,Earnings Release,0
2024-06-27,Reliance,15.662745253560107,11.130254166579672,1.2436864433910153,10.492025784202639,0,Annual Report,0
2024-04-08,Wipro,0.06271726697810376,-0.41876733396877164,1.2129646451644858,10.81496418369637,0,Insider Trade,0
2025-07-05,ICICI Bank,10.747126960975276,10.070943501203224,1.3848544965839824,10.24645996845351,4,Insider Trade,0
2024-08-16,Adani Ports,6.699099354330103,8.562910375735576,0.7823608682870098,12.631390804257896,3,Quarterly Report,0
2025-03-17,Wipro,3.68805019168153,20.73598581765489,0.9529960243946813,7.125187622788869,0,Quarterly Report,0
2024-11-11,Wipro,16.872023500956338,5.882741602689525,0.9768714661364138,10.898309521782865,3,Annual Report,0
2024-11-17,Wipro,-2.2899230767306626,18.55995073662052,1.5967691496682603,13.317662867935661,0,Annual Report,0
2025-07-18,ICICI Bank,13.768122626011964,11.268097542640943,1.3972749064374501,7.6316373153318615,1,Earnings Release,0
2023-10-17,Wipro,6.235799339484338,15.191011759325379,1.7613188903035664,13.660942806598484,1,Insider Trade,0
2025-08-29,Adani Ports,8.584590286616612,17.633796634890075,1.1315804376632765,8.780544071646784,2,Insider Trade,0
2024-03-22,ICICI Bank,10.62583518374159,1.0640208502529465,0.6039366864367844,11.050594612694157,5,Earnings Release,0
2024-07-22,Infosys,0.5779141849534499,3.7009922310058894,2.74815951557301,-0.9008489260094144,4,Annual Report,1
2025-03-13,Tata Motors,3.937281216395939,9.073375912698019,0.631664151280721,14.161690638231619,2,Insider Trade,0
2025-01-06,Wipro,-3.6118704281796923,16.71306244767353,1.6258766787260073,13.788597452508057,0,Quarterly Report,0
2024-10-23,Infosys,17.561386624908305,0.2590457703846383,1.3701693677967741,3.3269699273494027,6,Earnings Release,0
2025-08-12,ICICI Bank,13.90307255767715,19.434663235826626,1.5750550185703425,9.860284121154173,1,Quarterly Report,0
2025-09-10,Adani Ports,9.926525088622322,18.000468651267703,1.1795339505836098,8.342431253282024,3,Insider Trade,0
2023-10-04,Wipro,17.731994033391636,19.220408285629315,1.364342176305817,10.236027311909199,3,Annual Report,0
2025-03-27,ICICI Bank,-2.0430328627372334,5.11567089295249,3.4492658138275956,1.750623681871948,5,Insider Trade,1
2024-07-02,HDFC Bank,5.652551710883989,14.616087022061807,1.1840540012611678,3.546081089926018,2,Insider Trade,0
2025-02-08,ICICI Bank,7.276807105867059,15.35118047607599,1.327417475665148,8.809973674586049,3,Annual Report,0
2024-10-08,Wipro,-3.0143247301328886,3.389089317050301,3.8833178907818637,-2.289869125355267,5,Annual Report,1
2023-12-14,HDFC Bank,-5.826689616453015,1.4471125760855106,3.5909134220627634,-1.4958691171006562,4,Annual Report,1
2025-08-31,Bharti Airtel,7.914846455920587,14.513216478757197,0.6246395600053679,11.679521732325492,0,Earnings Release,0
2023-09-22,Wipro,4.734425978119526,11.010324942970255,0.7508087795143643,16.55653468275292,1,Quarterly Report,0
2025-08-05,Infosys,1.3759410501696614,9.586444735348191,1.456698302070458,8.087313010735171,1,Quarterly Report,0
2025-08-21,Adani Ports,9.473552092273962,16.48978372904735,0.9614735783830475,8.944619526316256,2,Insider Trade,0
2023-12-20,Bharti Airtel,6.363049797960738,25.700897023912866,0.701304528492406,14.179410143062068,1,Annual Report,0
2025-02-06,Infosys,12.998716186653198,27.152755931763902,1.1454794934281185,13.725531070852249,0,Quarterly Report,0
2024-04-05,Tata Motors,9.175830419795961,2.6722592691759424,0.7794273100545497,6.7592392415292695,1,Insider Trade,0
2023-10-13,Wipro,6.033536602453465,15.057854238144998,1.112472695719346,5.615254120300997,1,Quarterly Report,0
2025-05-23,HDFC Bank,11.164813051834287,20.428160383586878,1.7496362037496374,11.505827788062792,5,Insider Trade,0
2025-03-08,Infosys,-0.12407524258324057,6.69350796382723,2.16330897916787,0.9632051026768804,9,Annual Report,1
2024-08-07,Bharti Airtel,18.171597650075057,15.098046411971891,1.5015807690013876,12.16436442816687,1,Annual Report,0
2025-03-24,Reliance,9.04704835043662,-0.3599123984081096,0.9278815106481126,2.4771750850221474,2,Insider Trade,0
2024-10-31,ICICI Bank,-2.46018961539505,12.027304560818825,2.0262701932745744,12.08137581058499,1,Insider Trade,0
2023-12-05,Adani Ports,10.680144672406158,2.6180763583944255,1.7077706009723108,0.9114784946136449,1,Annual Report,0
2023-10-03,ICICI Bank,14.880231622559513,-2.6534211310169553,1.828659930856081,5.8322564626601325,4,Annual Report,0
2025-06-23,Tata Motors,15.199232600182187,4.941855963865256,1.155470039609545,11.81328007465104,3,Annual Report,0
2025-02-13,Reliance,10.542921649987683,21.08002855122816,0.7666984921588502,16.34544812855716,1,Quarterly Report,0
2024-03-03,Wipro,8.88054002269707,22.09317300105966,1.3678156754008017,14.771915349809003,2,Quarterly Report,0
2024-08-22,Wipro,7.254003315114958,16.46162014984035,0.5531570456115292,13.620812374631619,2,Insider Trade,0
2025-06-08,HDFC Bank,9.479423918436892,18.772486088757002,0.18209182117074763,9.131783561014336,2,Earnings Release,0
2024-03-17,Bharti Airtel,-3.6429377092143618,11.117159112415573,1.8305224469557857,9.128635764842429,2,Earnings Release,0
2024-01-20,Adani Ports,11.897676563543367,6.8718784623154585,0.45531013680710586,5.794233667781379,3,Annual Report,0
2023-10-08,HDFC Bank,4.166652952700202,18.201544706030052,1.0905972356538416,15.900625745808366,1,Quarterly Report,0
2024-11-23,Infosys,-2.1118539309367845,-0.745252302600262,2.651621057555189,1.5445035206189401,3,Annual Report,1
2024-11-21,Wipro,-0.13524499122186756,3.31580191736424,1.584390978627642,3.736141750241583,4,Quarterly Report,1
2025-09-04,Tata Motors,10.10258256455131,6.07375753754891,0.6597700119771532,2.6236322209345166,4,Earnings Release,0
2024-07-20,HDFC Bank,-4.799863208403146,12.857245000764738,0.47825521931908765,5.823530905866195,1,Insider Trade,0
2025-01-08,Bharti Airtel,5.480508325028048,10.390511471582712,2.0872504847508586,7.289683399156609,3,Earnings Release,0
2024-01-26,Bharti Airtel,10.480055930799612,14.818524391669651,1.59913345341358,9.877130115346736,3,Insider Trade,0
2024-09-11,Adani Ports,9.986628897034421,29.381194835124933,1.3363141187650434,6.821128799246235,4,Insider Trade,0
2025-01-29,HDFC Bank,-2.4794671697496984,17.36775404277788,1.1734700658052906,9.811918674483698,0,Earnings Release,0
2025-03-13,Wipro,11.377683987026568,5.328955757036339,1.2265047141200336,15.081809190774699,2,Annual Report,0
2023-12-22,Tata Motors,11.957849907980691,26.388324610946363,1.8297927468693462,3.7085805776435787,2,Insider Trade,0
2023-11-01,Infosys,5.830548382157854,8.48530628353711,0.7811543484756007,6.3725260374923955,1,Earnings Release,0
2024-05-06,Adani Ports,1.3033413560829228,15.57056278772269,0.36851174763865235,10.18577524206745,1,Annual Report,0
2024-08-29,ICICI Bank,5.713468147942708,15.642334939131498,1.7002053198364886,13.54958613438951,2,Earnings Release,0
2024-07-19,Infosys,8.31659925753074,2.564007983372189,0.9274866636844272,13.023923020333452,2,Annual Report,0
2024-08-27,Infosys,0.6091710925593389,0.44686577777869596,1.5782690130229826,0.03651251242280562,2,Insider Trade,1
2025-04-03,ICICI Bank,-2.0668722576867387,3.3935833402845654,3.381197959017744,4.125327192685699,4,Earnings Release,1
2025-01-13,Wipro,4.924480243508623,9.070536215657565,1.0830642437307059,16.92794637114771,2,Insider Trade,0
2025-03-22,Wipro,15.141587916468914,7.907531202597921,1.5045342176907632,3.923475985763881,4,Insider Trade,0
2023-12-06,Infosys,12.449116405031424,18.917558724738132,1.2202803043798935,7.253584509741885,4,Annual Report,0
2023-10-09,Infosys,-0.9510627263998105,2.8699281035620103,3.1601270472402128,3.207114142136584,4,Quarterly Report,1
2025-05-31,Tata Motors,1.425090543426574,5.450901099487483,1.2392588954344084,4.303428077601168,2,Annual Report,0
2025-07-22,Reliance,-0.2583251451922228,5.433930951421708,2.9484028027318225,-0.9004576805770701,7,Earnings Release,1
2024-08-21,Infosys,8.786373042054862,19.92677638184668,1.4308918528324792,7.585285637060197,3,Earnings Release,0
2025-06-13,Reliance,10.89049480974812,16.596676697299777,1.2560671436120363,10.699938079960495,1,Insider Trade,0
2024-07-25,Bharti Airtel,6.101105022341935,19.891076809431546,0.8067654573669056,10.729157174302001,0,Insider Trade,0
2024-02-15,Tata Motors,13.492681944428469,20.228999251915404,1.9099733681292228,13.875676461063659,1,Annual Report,0
2025-08-21,Adani Ports,2.915276806394452,14.844758239192448,2.114805802339924,15.619085084949873,0,Insider Trade,0
2025-06-17,Infosys,10.126120759894787,15.052525346013221,0.7498162915574613,8.288958174572198,1,Annual Report,0
2024-08-19,HDFC Bank,11.708094114262588,10.549319752421674,1.2529107951193912,15.906053370998254,1,Annual Report,0
2024-04-07,ICICI Bank,9.488920825393638,11.798968201129172,1.8733677012316554,7.676017535765858,1,Insider Trade,0
2024-01-31,Bharti Airtel,11.934766877844446,25.674167538945394,1.7425099681077367,17.52841529119073,3,Insider Trade,0
2024-04-09,Adani Ports,13.256697672976744,14.787252698557904,0.4213125394574925,10.455559292078304,1,Quarterly Report,0
2023-09-23,HDFC Bank,7.229035051333646,17.106337995987687,1.495365383633277,17.473386560228047,0,Annual Report,0
2024-09-07,Adani Ports,8.0182881043618,9.251662504617734,0.7451089423229096,8.684585905757539,1,Quarterly Report,0
2024-03-16,HDFC Bank,-2.026508173984922,-5.446514917103729,2.9857646136070692,-0.8454641859456125,5,Earnings Release,1
2023-12-09,Reliance,16.299536112169125,15.146934165210439,1.8170727098762627,11.284692216064787,5,Earnings Release,0
2024-01-31,Reliance,0.16386821006247315,1.3607828219034377,4.0541410459812415,2.5874527325381447,5,Quarterly Report,1
2025-01-21,ICICI Bank,3.8199764417636506,0.45106179815317704,4.097389341977041,5.151115529878316,6,Annual Report,1
2024-06-07,Tata Motors,-4.762725862728868,1.2036967122281044,3.849655290831646,3.4436187428658678,5,Annual Report,1
2023-09-15,Tata Motors,13.399794071674913,10.655149501464912,1.2263582473964416,4.412602229056301,1,Quarterly Report,0
2024-05-14,Reliance,11.099110385999222,15.297759405276356,0.8835383479786669,16.94072526991031,1,Insider Trade,0
2024-02-08,Infosys,3.3391732876628186,-2.0065353389843033,1.15163220957604,16.320380544775688,5,Annual Report,0
2025-08-12,ICICI Bank,4.535354338380817,16.18160079286919,1.8254499193365246,3.5592754193790217,3,Earnings Release,0
2024-02-05,Wipro,-1.5965705359841842,0.6698916806218673,2.7336483011449864,4.200364971673615,8,Annual Report,1
2025-01-16,ICICI Bank,5.14749743430052,2.7366656774161537,1.2383794584363212,10.850091589008402,2,Earnings Release,0
2025-02-19,Wipro,9.929592219250011,10.775021300729048,1.3780449409082054,15.540469676136516,1,Quarterly Report,0
2024-07-14,ICICI Bank,-0.16619991117338936,3.516468703774989,2.2381830628247155,-0.667294779814847,7,Annual Report,1
2025-06-06,Bharti Airtel,14.92369547452463,6.556193794516553,1.9891334531853615,6.462256978659579,5,Quarterly Report,0
2024-09-27,Infosys,13.006520330061988,12.075181799221696,0.8387390468841769,23.512237057943985,1,Earnings Release,0
2023-09-17,Tata Motors,5.944146436270174,10.396409690494588,1.3557160007422038,6.268541165998528,2,Quarterly Report,0
2025-07-22,Bharti Airtel,11.522996380980409,14.55408301972015,0.09992992286894364,14.342502922899905,1,Insider Trade,0
2024-07-10,Infosys,10.275254749027763,7.565687403571008,1.1995931524845003,8.728581084182359,2,Quarterly Report,0
2025-04-26,Wipro,4.503395183199893,3.673955228821577,2.5603152873684696,3.471977404255191,4,Quarterly Report,1
2023-11-15,Reliance,13.81663953989962,17.475583289327524,0.9266191603186935,11.710836122522165,4,Insider Trade,0
2025-05-03,ICICI Bank,18.04518756427781,6.923617535160829,0.4695557473250713,11.610220910676956,0,Earnings Release,0
2025-07-13,Wipro,7.662184747447863,5.592726079156052,2.3971080075189004,21.710739942197677,5,Insider Trade,0
2023-11-02,Wipro,4.589046043054507,15.010997743300148,0.1152298608488227,17.299556399741288,1,Earnings Release,0
2025-02-08,Infosys,11.180354581903426,18.475767602273294,1.5040738492716992,11.62510680763945,1,Annual Report,0
2025-02-06,Adani Ports,2.3574477558910036,14.086213116163814,1.6902116547554789,6.996800662731735,2,Quarterly Report,0
2025-01-17,Adani Ports,9.852645334905723,5.066346392307877,1.4396694698923689,9.821920202908768,4,Annual Report,0
2024-03-04,Reliance,5.0501793915887685,21.95698651870303,2.253131654860713,10.967877231764527,1,Insider Trade,0
2023-11-29,ICICI Bank,5.8594282326239036,5.800098083515018,0.876633351821327,18.241021555984254,2,Earnings Release,0
2025-05-21,Wipro,6.006990161748675,15.674588439095798,1.3618133620696362,0.7125293944789384,6,Insider Trade,0
2024-03-03,Tata Motors,12.491395171068898,11.56376075913771,0.3070867566079146,4.8049798190099855,2,Annual Report,0
2024-04-21,Tata Motors,8.95476860677188,11.943742742704854,1.2313766780897808,10.71129116575284,6,Annual Report,0
2025-04-17,Adani Ports,-1.1029311878925079,1.2969402217645958,3.566839035252911,4.364999255384896,3,Insider Trade,1
2023-11-30,Adani Ports,9.037579723056647,6.289582562247493,1.5237955386739257,11.591459567113311,1,Quarterly Report,0
2025-03-14,Adani Ports,4.341880670242307,14.510995620139285,0.7619513752454123,7.2962220789222,2,Annual Report,0
2023-11-02,Wipro,10.308773852619671,-0.8972629392538067,1.0937931650297057,13.462304277986398,1,Quarterly Report,0
2025-06-30,HDFC Bank,5.384833451950097,9.599699825624096,1.5872942236670744,9.842840866100527,0,Earnings Release,0
2025-07-17,HDFC Bank,5.5951383171341345,17.92037595438038,0.8940908741429635,9.166527417275987,1,Earnings Release,0
2024-01-18,ICICI Bank,7.177609756582021,10.55025657105423,0.9695895159431576,7.701573154891708,5,Earnings Release,0
2025-01-21,HDFC Bank,0.13331397143907342,18.801249169427432,1.0532517062052764,11.15774239809152,1,Annual Report,0
2025-07-28,Wipro,12.194294269928033,11.878299451821375,1.802638210757182,5.934490113547032,5,Earnings Release,0
2023-09-30,Infosys,2.936388392065818,15.200471614062199,0.6534387216487527,10.548497752440277,1,Annual Report,0
2024-03-10,Adani Ports,13.537619214330407,5.470740043156788,1.422650235655163,22.490133066929417,4,Annual Report,0
2024-08-25,ICICI Bank,7.704456512879973,9.146238413197127,0.08359672968455567,0.547825775028798,1,Quarterly Report,0
2024-06-28,Adani Ports,0.4345674292382907,6.437795788080159,2.363908257057665,0.12828167244190203,7,Earnings Release,1
2024-10-20,Infosys,12.38569039234341,5.297243778803974,1.116587336419452,7.636125674510554,1,Annual Report,0
2024-08-16,ICICI Bank,3.73190488709499,1.0261754635538192,2.806329215213615,4.60016918783488,3,Quarterly Report,1
2024-10-17,Adani Ports,13.572483396420681,12.807017636779857,0.7172987992337616,5.557144855827197,1,Quarterly Report,0
2025-01-17,Wipro,7.736892262175012,2.723987584400774,0.9091582013651256,10.039709770536017,2,Quarterly Report,0
2023-11-01,Bharti Airtel,12.159400586720775,4.35142022890267,1.5109735873217436,8.252107077731207,2,Earnings Release,0
2024-11-26,Adani Ports,-1.010419761959913,-0.6124661593648217,4.756917767843783,2.5962050609327374,8,Insider Trade,1
2024-12-13,HDFC Bank,8.636503500655952,4.278427681965534,1.2111931571008292,13.846908719079781,3,Annual Report,0
2025-06-24,Reliance,1.1473591065732052,15.928948333317528,1.283541234939779,6.283463948099991,3,Insider Trade,0
2024-03-16,Infosys,1.0887622084282995,4.547389526809148,1.1199112802008637,10.735873676386488,3,Earnings Release,0
2025-08-21,Adani Ports,11.122704573574971,18.600913491736538,0.7812296089142162,12.773405497968342,2,Quarterly Report,0
2024-08-22,Adani Ports,12.621948582979376,14.732089114347694,0.8333144046735913,19.376823566287946,1,Quarterly Report,0
2025-07-02,Infosys,1.280259587330744,-0.2486650480610475,2.384798728727551,10.826024212400675,1,Insider Trade,0
2024-03-14,ICICI Bank,22.328827863114448,22.921594855634527,1.61064102202301,-0.6460704166932842,3,Annual Report,0
2025-03-05,HDFC Bank,2.297186163992014,2.9399472060427634,2.8422918823184964,2.492046122481011,2,Annual Report,1
2024-12-15,Adani Ports,9.242314898102627,17.142006282979555,1.8555774929294553,11.57372077912428,1,Annual Report,0
2023-11-02,Infosys,-0.02421523879016025,-4.894700495603368,2.7690001562507325,2.9127879922546427,6,Annual Report,1
2024-02-05,ICICI Bank,3.248033548923858,1.6235149282553571,1.322473097489269,14.592257834662503,1,Earnings Release,0
2024-04-30,Bharti Airtel,9.23125762985115,17.171737863903747,1.2072966975012567,2.0991556123739255,2,Annual Report,0
2024-12-08,Wipro,3.096633289054136,2.5184022935135317,1.3743697823070635,20.404503643942608,1,Annual Report,0
2024-02-16,ICICI Bank,8.434855693119076,10.575048584331459,1.241614746646411,21.239722862098954,0,Earnings Release,0
2024-04-26,Reliance,17.206219182900984,7.458667485635507,0.9528172919725544,17.74912332802361,3,Quarterly Report,0
2023-10-02,Tata Motors,9.380054589630923,1.8033329987061357,0.12317600736009027,18.675566243859535,2,Insider Trade,0
2023-11-03,Infosys,-0.5458083140033618,0.7811529979577139,2.465472738887645,1.3756749668486155,3,Annual Report,1
2023-09-12,Reliance,12.906112445192663,7.443152943942729,1.3570449700724507,12.039584314759937,3,Quarterly Report,0
2025-03-08,Wipro,-3.5018503437855593,29.018022331076544,0.9050567491400779,8.573363476153013,2,Annual Report,0
2023-12-14,Adani Ports,7.4117522927145805,5.608604002904924,0.6949462908757972,24.69473028418634,0,Earnings Release,0
2024-05-20,Adani Ports,-2.249536872472987,16.06472878615609,1.214896874637929,9.063472503538355,2,Annual Report,0
2024-07-24,Infosys,13.693014795920918,1.736209478504355,2.0256116258984362,15.778369433289775,3,Quarterly Report,0
2023-11-17,ICICI Bank,12.286331312833497,6.07504122617255,1.0139808447883052,6.654352647780129,2,Insider Trade,0
2024-04-02,Tata Motors,-1.6298128526838207,-3.812689068823972,4.8263894830119,1.2509526420213855,6,Insider Trade,1
2025-02-18,Bharti Airtel,4.154195923989518,12.652878726164849,1.6387283925683256,7.874621695434167,3,Quarterly Report,0
2023-12-12,Infosys,1.344700251779206,7.366559449406536,1.1620579314162551,11.360843691068203,4,Earnings Release,0
2024-11-27,Infosys,-2.3639189789416157,3.63981207715777,2.82903609958554,0.9290286505482124,6,Quarterly Report,1
2025-05-07,ICICI Bank,15.460508571273994,3.4664375493454394,1.4578161761823485,13.977940142447443,1,Quarterly Report,0
2023-11-26,ICICI Bank,12.361005049528892,9.569849673845745,1.7948851128144594,9.320765076267028,2,Quarterly Report,0
2024-07-22,Wipro,12.029853973413259,10.026736514863698,1.7245086772083915,4.63094422768477,0,Insider Trade,0
2023-11-08,Bharti Airtel,0.7430686513902378,8.479420225505315,1.645017565885328,10.742368089263138,1,Earnings Release,0
2025-01-10,HDFC Bank,8.341769998446939,8.577863744451129,1.5570431753497906,11.05524715124171,2,Annual Report,0
2024-02-12,Tata Motors,-1.6737279650449146,11.979663454180109,1.9742827339041822,13.831518703654428,2,Insider Trade,0
2025-06-15,Adani Ports,6.149741851299815,5.304878245094276,2.144933649794345,3.4542332287275626,2,Earnings Release,1
2025-05-11,Infosys,6.802468629055128,11.024175798796085,1.5884470601764735,3.9366807848234,2,Insider Trade,0
2023-12-10,ICICI Bank,16.229105057436417,7.105714019875512,0.821372719546483,0.23874160284339396,1,Quarterly Report,0
2024-12-20,Reliance,10.450126575129056,11.96898305091912,0.9122774646851688,12.751674001294031,2,Annual Report,0
2025-03-31,ICICI Bank,10.449170466243626,12.20893934161007,0.6389657084630449,9.634938662193079,0,Insider Trade,0
2023-10-03,Adani Ports,18.11806307321319,5.012618682407848,1.490001755343929,4.304639380580019,3,Quarterly Report,0
2025-08-08,Bharti Airtel,8.95093187112231,-0.6324677014695048,0.3917661151255021,11.752700714818124,2,Quarterly Report,0
2025-09-09,Tata Motors,-0.6032856965213939,5.657001972867593,3.3583788502152396,0.47597766014192633,4,Insider Trade,1
2025-01-09,ICICI Bank,10.722613311824968,7.532450033133245,1.5363293238595845,5.201492741976321,2,Earnings Release,0
2025-04-06,Bharti Airtel,5.194212743283872,8.494166518196145,1.6363885951559558,15.639100160494312,1,Annual Report,0
2024-03-31,ICICI Bank,5.021569247879041,7.616662152638699,1.9361503272747937,11.838465221593095,2,Earnings Release,0
2023-11-24,Wipro,6.852045314828016,19.285308692173466,1.94335271850982,14.614584009421309,0,Quarterly Report,0
2024-06-30,Infosys,6.236175880690586,6.97411714871961,2.6497868744846853,10.284918802191918,2,Insider Trade,0
2024-02-03,Tata Motors,-0.1941391454121896,4.840652000658429,1.8157153028216906,2.241277643230448,4,Annual Report,1
2024-09-28,Infosys,-0.3372869868043732,0.7391110158396679,3.6920208106658245,3.5638172349161534,6,Earnings Release,1
2024-08-21,Reliance,11.150601817845407,8.67847780098589,1.561324085995331,10.572459375628519,1,Earnings Release,0
2024-01-27,Wipro,8.179387532567965,21.63970332803261,1.324573856924627,17.831820174663964,3,Earnings Release,0
